,stance,issue
817,-0.796779253729169,2
184,0.29560113565362195,4
755,-0.33695994543817054,5
426,-0.7274810579849424,0
145,0.8760663625224961,0
796,-0.364569150482583,3
24,0.5132526991588247,4
493,0.0,3
627,-0.43850231210355667,0
632,-0.3763939648274445,3
37,0.4601124358714551,1
545,-0.5420909830141921,3
194,0.30055835363222716,4
613,-0.35856323584433875,5
630,-0.29936428378332386,1
814,-0.4679961615936924,3
690,-0.8801788848536164,3
496,-0.30068617943442405,1
336,0.5129935616944502,1
373,0.46983376221671697,5
455,-0.166673216583662,3
130,0.5945629186972434,3
746,-0.46134400831160105,3
3,0.6558796360612802,2
308,0.6801586194119756,1
535,-0.3838413666474663,0
425,-0.39336491249700634,1
583,-0.578301307447154,0
312,0.4875858114097765,1
762,-0.6175565404059399,3
369,0.44764537669856475,2
179,0.8813178268871393,3
429,-0.583413406655119,4
811,-0.4803875119908433,0
640,-0.3303426340480023,3
397,0.7731060668321982,3
117,0.9014091735863152,1
748,-0.527428362529357,0
207,0.5287788260605566,5
110,0.6208916101833653,2
706,-0.023910994571526033,2
429,-0.4036643209873207,2
80,0.30068617943442405,1
627,-0.5487946592024979,2
483,-0.26512229330498027,1
632,-0.3482302767114877,1
430,-0.6438064826745366,1
705,-0.5158241332481763,4
305,0.34803849221565,4
785,-0.4571524902963979,1
790,-0.31173182650596254,1
287,0.5281703957429313,1
190,0.7167623044653304,3
710,-0.7547292763935707,4
820,-0.5069189580583546,5
635,-0.42745381272382693,1
661,-0.49893524079263385,0
825,-0.6656939061398229,2
764,-0.5363501088195518,4
193,0.5526365453875923,2
66,0.7619236535086147,1
418,-0.7553541275373872,4
317,0.7884385982190635,1
660,-0.5728981214943069,5
4,0.12267703744625946,5
424,-0.4776201785170009,1
579,-0.4268839694610692,4
831,-0.5403466828199955,3
792,-0.3071408975079784,2
173,0.5912559704975496,4
69,0.4554932888782262,4
225,0.6477812276955801,4
535,-0.6389666520932964,2
228,0.23739718917790192,1
551,-0.46372357397956565,2
769,-0.38416010950549473,1
74,0.6929328623690094,5
9,0.44938093138789637,0
771,-0.6494239827803066,4
293,0.44651285178449557,3
289,0.31623061856294854,3
609,-0.5600066508883292,4
640,-0.5229702667336744,0
182,0.5059234260640126,4
754,-0.22782115969912997,3
46,0.6628996825276318,0
507,-0.592068639599853,0
279,0.2911580152428156,3
88,0.47293901130450894,3
154,0.6475508549804752,1
488,-0.3237374461945501,5
753,-0.8068636325398703,1
264,0.6045985844443751,3
20,0.6562349077583518,4
227,0.3995620069710883,1
554,-0.4331704590550599,1
470,-0.5053579323131491,1
478,-0.4049946139605626,0
589,-0.5912559704975496,4
61,0.714834655059951,4
622,-0.4749728657276371,2
369,0.5353094123748178,5
80,0.49311131171347566,3
488,-0.19639349751303684,0
207,0.4256957799854842,1
49,0.4350662884408356,0
191,0.48520394581925064,2
640,-0.4128351720772025,2
262,0.3418810627405747,2
135,0.5435375477329446,0
81,0.659832880808085,5
324,0.6008443027930584,1
337,0.6340081523413938,3
244,0.5979016043704057,1
827,-0.5496758367062479,3
806,-0.468517257031282,0
677,-0.6598638424949981,4
361,0.6638214052527943,0
151,0.674823747833517,3
539,-0.46397001716465874,5
345,0.40000052763714394,2
795,-0.8439974700835379,4
313,0.6641308740811316,3
554,-0.38074549923690304,4
456,-0.8925024070165714,3
39,0.408685590954268,4
586,-0.7958147526669088,0
344,0.3460113073623883,0
704,-0.3744928094226114,1
830,-0.5469817048086224,2
420,-0.5010177026409997,1
8,0.5535205532566022,5
582,-0.6674235979326566,3
50,0.1328302927590734,5
765,-0.45105893015019843,4
177,0.3071413426572793,5
471,-0.41091521936510506,4
561,-0.3988850245295462,5
164,0.3635917486612862,4
112,0.3902066147904239,4
382,0.4196071261093641,2
227,0.516953254913442,0
797,-0.392323921691709,0
271,0.2844991976412673,2
614,-0.6698220986754573,1
167,0.2542530124648278,3
816,-0.5725582991887269,2
556,-0.7040833568745363,2
593,-0.5381753442958495,0
541,-0.6364079938741575,3
288,0.5270920663521009,2
656,-0.29890724339537766,3
320,0.6650849473322687,0
58,0.33763852846709846,5
181,0.24858354199426386,5
525,-0.48679784624053235,4
152,0.5028592390648765,4
680,-0.4223262542259341,0
551,-0.3338124410454575,1
602,-0.7449935656995234,1
731,-0.6795656649836995,5
101,0.537081474916504,3
548,-0.7535749258119969,1
17,0.6761116654543846,5
160,0.5568909769041098,0
686,-0.48851694843858,5
299,0.27079120981038923,2
377,0.7454506584370897,1
331,0.3458632234993451,5
701,-0.6288579016089096,3
62,0.4049946139605626,0
263,0.5396251373744194,0
296,0.7018684099848427,4
749,-0.4583220076270451,5
595,-0.4302652501578601,5
401,0.5879324695134667,4
490,-0.48277116797641456,4
123,0.1776496033771478,4
133,0.5918192349858219,1
485,-0.357805956196984,0
587,-0.29784754465894764,5
644,-0.34044872401984977,0
624,-0.4277626947514364,3
95,0.3983035394655655,3
112,0.43009585707661135,3
273,0.2488531919224534,3
765,-0.687154911117479,3
450,-0.598576984829297,1
451,-0.49854563327488777,1
155,0.42174537321723454,5
109,0.48679784624053235,4
567,-0.18021285474883805,4
52,0.5993907810448764,3
748,-0.5008591595330526,1
610,-0.30055835363222716,4
504,-0.4157112350933945,4
591,-0.5582155827300725,2
192,0.3840520493967619,2
90,0.31935345331066467,5
555,-0.44590242088982995,2
723,-0.18096742132681484,3
350,0.469591774681445,5
628,-0.4825707914044353,2
47,0.9043449767329741,1
740,-0.5195307759492274,0
357,0.26604771918360676,1
128,0.4102014878855275,3
252,0.6731205441478026,4
193,0.7839312436593735,0
545,-0.3774106409217749,2
587,-0.3191028164765877,2
137,0.6020288188356785,1
257,0.45009655228364437,2
549,-0.25983130171757746,0
615,-0.6311434187441936,4
347,0.6180426177713438,1
217,0.39386512073372987,3
18,0.5383896361816563,2
340,0.4204412985830166,1
340,0.44015568169460745,4
311,0.8817182385467327,4
360,0.4972053419610941,4
195,0.6062746210830738,3
656,-0.34522286427400284,0
685,-0.20285139718113135,4
827,-0.6094374173938971,2
126,0.38335944275597755,3
49,0.51338021424016,2
409,0.5869670408363302,4
596,-0.34929931486999705,4
230,0.09670671884472094,3
678,-0.3418810627405747,2
453,-0.4601124358714551,1
829,-0.06421781236560707,2
157,0.6435446578735404,1
419,-0.42299559009327214,1
110,0.5333613209584946,1
596,-0.3130168966890573,5
403,0.42772733845879435,5
255,0.7390701088794002,5
29,0.5949777933732555,1
307,0.35053852717685147,2
332,0.527428362529357,0
228,0.5069674765392322,5
797,-0.5107256232616489,2
325,0.5406590597272356,2
252,0.5170393433173601,1
25,0.6384374729097284,0
81,0.5990058344270741,4
455,-0.408685590954268,4
717,-0.4641005997900181,2
486,-0.4108539199608958,1
386,0.7165004343530808,4
365,0.6170613951252405,2
2,0.49383846406093285,2
435,-0.4189285830237551,2
553,-0.5195059491778148,4
268,0.4358017120357323,1
227,0.5320171062126421,5
515,-0.5689648617548753,4
452,-0.43520473452931246,2
372,0.39212658817596346,5
457,-0.3796485877056352,1
550,-0.3258154153161326,0
813,-0.4994209398932801,0
695,-0.37344555999915385,1
597,-0.29222485669320253,3
461,-0.7895556983464699,0
533,-0.9014091735863152,1
480,-0.4342995700320923,3
686,-0.5620213516261273,4
313,0.6349846182712208,1
48,0.19013632655149376,3
28,0.3846945403128096,2
495,-0.6318030007056432,4
787,-0.5998857246221669,5
12,0.6476690953280803,5
126,0.4548579816847767,1
816,-0.6721284422598931,0
138,0.8085954194166162,3
793,-0.7454506584370897,1
562,-0.649672050449527,5
8,0.4083603223089288,2
78,0.23716870917899527,2
169,0.5192367874419439,1
306,0.4597689259315394,2
597,-0.4620840316968544,1
327,0.04575201174318696,3
694,-0.406836271306505,3
364,0.5495170936191026,3
538,-0.5199225915521445,4
472,-0.6783608921530971,2
398,0.5590791320876612,0
752,-0.29455140342156333,5
570,-0.6764980896941936,3
135,0.46372357397956565,2
537,-0.43441858777000064,5
36,0.8036489504107955,4
89,0.5192469426577538,0
426,-0.45502911131876356,4
254,0.5136803659445911,2
349,0.6631595169543756,0
798,-0.6405595270428492,3
821,-0.497584976509546,4
300,0.6037506692091751,3
91,0.6838125216193282,4
810,-0.6927620936892706,4
559,-0.6283336756455253,4
345,0.5349770808856394,5
828,-0.43945708064570965,1
161,0.6209179665566045,1
440,-0.39173314271517173,1
476,-0.7200112594922321,5
336,0.5396707023840338,3
524,-0.5183202325746957,3
386,0.6260279708743667,0
761,-0.37615863109182673,4
422,-0.26356506397029617,4
554,-0.28770525270381975,0
612,-0.3177073861546412,4
321,0.4310817541131336,1
700,-0.5335681411960745,1
630,-0.6190671206966337,5
497,-0.6407591216916131,0
311,0.4926465489852839,0
610,-0.3111389231074434,5
432,-0.3763353343178269,2
433,-0.6761116654543846,5
623,-0.5287788260605566,5
210,0.672409161736221,4
564,-0.370325349591656,1
140,0.49911546446102417,4
771,-0.396811072114019,2
261,0.6011141476305019,2
765,-0.3139984327854904,2
430,-0.4389661950111945,2
361,0.4917057502328841,1
370,0.19167452551275097,2
600,-0.4221165468448387,5
336,0.3556706943412693,2
374,0.47651334881425483,3
729,-0.5124841948446808,2
16,0.4841072978959845,5
64,0.894393245003554,0
189,0.37509277663510593,4
24,0.40299683921462937,2
163,0.5287606980217316,5
57,0.14945802410585982,4
234,0.6639954626197294,1
644,-0.5069674765392322,5
297,0.23084177237275816,1
509,-0.5680519491412549,1
818,-0.661260023293494,5
810,-0.611673221283538,5
637,-0.10172499269912975,5
105,0.33525981183953635,0
263,0.2098942213744092,2
750,-0.38424710432394393,0
685,-0.5607278752490366,2
370,0.4962886070225333,1
188,0.4574437036967195,5
47,0.3700734860388395,2
467,-0.6385382160588673,4
556,-0.49911546446102417,4
795,-0.4504107411603205,1
702,-0.2017100368641133,3
812,-0.3859229470095606,4
65,0.3952274710703434,2
233,0.5207845364829299,3
265,0.418598104809268,1
213,0.5561410358996305,4
809,-0.3967609052942197,1
266,0.6513105517591219,3
409,0.6656939061398229,2
276,0.705509073128074,2
275,0.33134869137811157,3
281,0.4845943533582012,1
825,-0.7600564213144532,1
413,0.6524760519564392,5
817,-0.6806533296890893,1
207,0.5935585656398917,0
147,0.5848303107018763,4
808,-0.6735964288919621,4
810,-0.42549565320074656,1
3,0.4220942756907163,5
584,-0.5889208246305687,0
419,-0.6558796360612802,2
479,-0.42143656207733554,5
527,-0.7053588551691589,1
602,-0.5187080758497845,4
309,0.7853311839794233,5
116,0.5608291249542044,0
87,0.5972075895397257,3
586,-0.7616405584527981,1
166,0.5204836807056096,0
437,-0.3242958234310723,4
516,-0.6662437733839542,3
141,0.22212019952821083,5
502,-0.26352270160675606,0
703,-0.5820065918968531,2
153,0.5081701912366829,2
491,-0.4176120743666904,4
105,0.3276441018349021,5
458,-0.577683429601243,5
104,0.41521011683600717,5
369,0.621739906975243,3
202,0.27619315323716126,2
635,-0.4957112556918196,3
254,0.2885557054893817,4
22,0.40019693991841543,3
644,-0.23739718917790192,1
492,-0.25161083065661805,3
706,-0.7464856176853917,3
530,-0.37690168158162113,4
591,-0.5446668929450708,1
579,-0.2652061524444365,0
464,-0.334773737435962,0
465,-0.4350662884408356,0
45,0.5755691709173737,3
341,0.5526843425261598,4
598,-0.7142727407790024,2
216,0.3482302767114877,1
362,0.34671708004666857,4
354,0.31466140785550406,5
528,-0.2642588236603426,1
586,-0.5457961275696331,4
575,-0.5464790985070028,0
779,-0.8904543318838011,1
630,-0.6524501826271114,0
7,0.48588763090934134,1
150,0.5917032153502796,4
285,0.3559967707882621,5
515,-0.5536126398495625,1
384,0.5959201869585695,5
624,-0.7039192151174561,4
788,-0.5488473144425801,2
48,0.718681095585371,1
556,-1.0,0
422,-0.2937417169742281,3
136,0.5928506702479591,3
208,0.20155627360618347,0
327,0.8483706527864711,1
607,-0.48520394581925064,2
709,-0.4726560091983258,1
417,-0.525110272588445,1
611,-0.5111573422528006,4
0,0.4460839956419799,3
146,0.4968812274283029,1
449,-0.5836014996369469,5
229,0.5789035040706046,3
629,-0.4056662298372244,5
130,0.56755053349325,1
687,-0.5799168471353353,5
34,0.598576984829297,1
804,-0.4036297646317508,5
572,-0.29911054185469627,5
663,-0.5810892851582815,2
821,-0.2347576062546322,5
750,-0.39017345514599083,3
831,-0.5061047179943968,5
706,-0.453149896798833,1
773,-0.6371841340995986,5
489,-0.7373985753337132,4
713,-0.48286290535231824,5
768,-0.7576653635976901,4
168,0.7847134737052968,3
535,-0.12461784987982014,5
761,-0.5349770808856394,5
774,-0.4285940589764061,2
21,0.3242958234310723,4
633,-0.8022206874750453,4
276,0.9092017427952661,1
595,-0.5341641281318147,2
191,0.6665840167096644,0
711,-0.654734149690863,1
410,0.2881355253525075,1
0,0.37702879116010773,5
454,-0.8237299574680904,2
237,0.6008942006604192,2
424,-0.5631709692256861,3
693,-0.4108904253226525,4
624,-0.6244956805491899,5
298,0.9084967976865671,3
5,0.46078247568329433,5
95,0.6592284170131751,5
572,-0.738887286390158,3
447,-0.5141239352522098,2
269,0.5108282854253322,3
563,-0.2516069270365534,1
9,0.5148370212887918,4
523,-0.3877118650872693,1
326,0.4919954177937619,3
175,0.3479284199335968,5
696,-0.31528483572190213,2
424,-0.5702480798665676,4
708,-0.6356919946191385,2
189,0.5550917712900562,3
372,0.31417750316581977,4
44,0.7689681279378041,1
13,0.4036643209873207,2
70,0.3816971052489597,5
398,0.5810858929119229,5
374,0.31173182650596254,1
243,0.5850945418412635,5
731,-0.393655571881153,3
340,0.2928934890756433,5
585,-0.428187891371341,0
74,0.5291197197983798,2
16,0.31090411462119527,3
353,0.6485443717488171,0
614,-0.47899644471491776,2
304,0.596981308859091,5
695,-0.2195356003523084,4
226,0.515347549691211,5
647,-0.19667978369434125,2
645,-0.5562852605184379,5
66,0.2795695960307826,4
506,-0.31935345331066467,5
36,0.5056579044142302,5
365,0.39900722993447074,1
465,-0.5169664454119507,4
720,-0.6117856160769802,3
449,-0.7971687067548547,4
350,0.4182837224547962,3
43,0.46547754425509136,4
135,0.43955739712112807,4
230,0.5432703107518441,1
375,0.5175138307560796,1
430,-0.4727159128437772,3
218,0.506422223534669,0
135,0.5317197625330303,3
239,0.630975851773132,2
648,-0.05345622914165757,1
384,0.856849940968461,4
638,-0.40837084239674715,0
773,-0.6252788555137322,0
446,-0.43729832969528565,2
306,0.5775426511043156,1
31,0.0694952626642636,0
201,0.44896682306643704,1
15,0.20593566967168167,5
450,-0.599505059694069,3
53,0.7121302910289776,2
518,-0.6787412179141876,0
813,-0.6197006393371118,2
187,0.5328672368922688,0
467,-0.6056167672321608,5
583,-0.2898146579580119,5
519,-0.5230073161022267,4
585,-0.5214537230820748,5
179,0.48290549364400076,4
15,0.42405426036971955,3
340,0.3567953618523554,3
196,0.6281024369625171,5
608,-0.3840520493967619,2
131,0.5634425691287539,5
72,0.3714614970438328,2
165,0.5415173854172664,4
684,-0.642749714615962,4
777,-0.4917057502328841,1
375,0.35044788580417907,2
767,-0.5063628872286373,5
819,-0.7657451389794218,1
85,0.4707080909359531,3
371,0.5271817503982095,1
352,0.7576653635976901,4
38,0.6520979144433419,1
783,-0.5448513469999329,0
329,0.536150894893744,3
184,0.3569987255553094,0
57,0.4921868942821716,3
318,0.28018385674464685,2
158,0.367842097100986,5
197,0.6040859578833224,1
125,0.273851995927816,5
167,0.578301307447154,0
66,0.21152115796948506,2
548,-0.8052790315669385,0
794,-0.20581917082031553,1
210,0.4237004608168554,2
569,-0.6256357722138013,5
480,-0.6700334433816153,1
132,0.5024622934639769,3
508,-0.1829926989849719,4
50,0.44048936255029675,4
584,-0.5426125174143708,5
599,-0.6913656509946411,2
573,-0.12252480358413756,5
405,0.2347576062546322,5
25,0.4266249727460452,1
620,-0.4124980757247008,1
564,-0.4395130218439538,3
735,-0.3288357177634254,0
181,0.4620840316968544,1
160,0.45378380020669407,5
134,0.3258154153161326,0
698,-0.4553416271622558,3
281,0.5825698874394081,3
105,0.3206139517608856,2
506,-0.5227217117494658,3
282,0.7416308166618364,1
684,-0.8263383728988211,0
92,0.46631778178213024,5
734,-0.5279429272912621,0
442,-0.6695441075083007,4
771,-0.5668777680202159,3
313,0.4006292922306211,5
191,0.4718998314565734,4
534,-0.4507863274597466,3
624,-0.6077969095673517,2
484,-0.5086821872631788,4
168,0.5244576567749867,1
576,-0.41402302786543577,1
373,0.6881187365296991,3
195,0.5747277458360431,1
464,-0.454450852351915,2
795,-0.38555217728705765,3
120,0.7940030178880887,3
39,0.6946919948526119,1
429,-0.5305059659880341,1
154,0.528429791303929,4
122,0.20558623193082656,3
35,0.2604653158129879,2
651,-0.5060185289344472,2
626,-0.468666091871119,1
341,0.40104053944558876,2
99,0.4459072482927262,2
163,0.5956184587770672,1
267,0.7020123369704901,5
128,0.42994506689848255,5
17,0.5249550749640796,0
655,-0.5827207991621672,1
813,-0.2851443858304849,5
310,0.450269601230106,0
114,0.8391390158808528,3
219,0.41449160059721313,4
423,-0.48588763090934134,1
748,-0.44722711818294697,2
324,0.4959856964804258,3
507,-0.7445580989047154,1
449,-0.5262142844903881,0
25,0.37830327109617456,5
28,0.33768015197156837,5
606,-0.23951516566918535,5
751,-0.5033426797706879,3
270,0.5620213516261273,4
749,-0.5117950196233962,1
798,-0.7132668246654046,0
264,0.4223262542259341,0
418,-0.2883060110319885,1
507,-0.43365022933867203,2
387,0.31074921633895164,0
506,-0.6986757645335662,0
545,-0.2754896226296149,0
464,-0.42690284809865753,5
103,0.1727664394549943,1
238,0.44834242183745043,2
633,-0.5425804279614088,0
454,-0.6520979144433419,1
202,0.18677791101026409,5
316,0.5979481918147453,4
711,-0.7509016473479153,4
235,0.8699648674814107,0
728,-0.8611117932944314,0
338,0.22782115969912997,3
51,0.6277392281885884,1
376,0.7475259718565826,4
738,-0.4506137367746781,2
461,-0.6449216177168174,5
688,-0.3808070320812666,5
663,-0.47181594034615426,5
357,0.6849439916772656,3
447,-0.0694952626642636,0
250,0.6619609405347575,4
68,0.4715988028265061,5
619,-0.6265816891495063,3
494,-0.5738277739773042,4
55,0.43211780492546026,0
770,-0.5233583290630528,4
646,-0.5432703107518441,1
255,0.0,0
38,0.3755294149359687,0
498,-0.10448152589934985,2
616,-0.6089192798828597,3
482,-0.21152115796948506,2
821,-0.6929132508990217,0
119,0.3838413666474663,0
0,0.5396307436694378,4
220,0.5017874344341223,2
86,0.4777786337844226,5
54,0.5706494291151332,0
18,0.43339020430656805,1
250,0.7608672189912732,1
433,-0.5934719248405614,3
779,-0.6121074200820035,3
270,0.48851694843858,5
245,0.3852175643982552,4
439,-0.49785227807944465,3
345,0.2253288182120719,0
815,-0.47413372024328926,2
116,0.5453102476748782,3
279,0.11343477721509285,0
795,-0.19278594707569713,5
105,0.4965668162482739,3
283,0.32726330371136053,3
614,-0.6613974070830222,0
489,-0.5921093908323404,1
823,-0.7289035676019676,4
41,0.39965557561571396,3
429,-0.6511711733943335,0
375,0.19102636080756513,0
110,0.4238728296293535,0
124,0.7902667779398564,5
118,0.47208507782851705,5
326,0.3087303524610837,2
382,0.6405595270428492,3
756,-0.44015568169460745,4
510,-0.14715454023045446,4
805,-0.6644610813243956,1
568,-0.3574784883792313,3
463,-0.4329486330916612,5
297,0.48286290535231824,5
167,0.4569647369163417,4
582,-0.5204836807056096,0
641,-0.5789946382459948,5
281,0.5508623934300543,5
786,-0.501250379124737,0
709,-0.44651285178449557,3
106,0.6520944758490882,5
364,0.5242516649203391,0
233,0.3894009081768643,1
679,-0.7446966630145688,3
825,-0.5869670408363302,4
601,-0.6063765308919091,0
209,0.09330683111354938,1
312,0.49845173061933234,3
228,0.34044872401984977,0
386,0.5095258197322767,3
738,-0.2647721948900029,5
636,-0.3133149783614443,1
766,-0.21507065969327205,4
205,0.13312343837704602,3
604,-0.4574437036967195,5
102,0.5631657047280145,4
215,0.33328135748733834,1
815,-0.7138605727890397,5
351,0.8354920327836105,1
724,-0.6945284120891386,4
395,0.4803875119908433,0
566,-0.27834152304490034,2
689,-0.4043199687514476,2
217,0.37508503086706707,1
65,0.48787910839896964,3
89,0.31353206525313904,3
605,-0.5550917712900562,3
794,-0.45266397047880214,2
333,0.503299254511087,4
98,0.7263864607325576,4
209,0.3634335069398181,3
69,0.357805956196984,0
287,0.2758706394878403,3
142,0.5776599283900241,3
63,0.42706971126515975,2
532,-0.4331896930365433,2
92,0.5577666100562841,1
99,0.41274617389175183,5
77,0.0,3
744,-0.35735016178661516,4
350,0.352743413104328,1
474,-0.15530772083155583,1
804,-0.46730479271739866,4
807,-0.740656497101118,4
194,0.3111389231074434,5
240,0.34522286427400284,0
183,0.6015015501562193,0
590,-0.6454913277332434,2
657,-0.6031822084973453,3
497,-0.6050536133364601,2
152,0.7415822411133373,0
169,0.27740351652040823,2
522,-0.279480069297382,0
552,-0.816620672819188,4
801,-0.5212126660409762,1
129,0.19327288210474083,1
220,0.45976645929495275,0
182,0.3202326301587979,3
495,-0.48434552439468675,2
317,0.8229234347463769,3
725,-0.4246158694350338,2
724,-0.6801586194119756,1
146,0.3279759650156133,3
434,-0.5661103412578831,0
204,0.7576856547835522,2
451,-0.2604653158129879,2
55,0.5151707718966914,2
35,0.47813765815571335,4
23,0.29724899089293627,0
14,0.4727159128437772,3
62,0.3283939614574284,3
285,0.6288579016089096,3
174,0.8011872808752901,4
157,0.12252480358413756,5
340,0.5236377829153271,2
125,0.648846950809931,4
708,-0.6716201047763113,0
439,-0.4003920574654129,4
707,-0.5011412562936822,0
450,-0.3201184114420886,0
629,-0.5561410358996305,4
487,-0.1643377279965636,4
245,0.37519648971345554,3
342,0.5107480295075041,2
659,-0.5911161028870195,1
514,-0.48299188184797814,3
52,0.2822771733883663,2
18,0.5661103412578831,0
153,0.5683693016624533,0
377,0.5015653775891207,2
649,-0.6213352038869998,4
187,0.48909065095789533,5
187,0.502465612293207,4
264,0.5642482997517173,1
144,0.4534894580552883,2
685,0.0,1
244,0.4007468256298626,4
264,0.5960612876387621,4
332,0.9425395712597878,4
325,0.896559851345682,4
627,-0.3894393103376079,4
575,-0.2890773547014894,2
477,-0.714834655059951,4
485,-0.6245881560692566,1
789,-0.59300423969515,4
11,0.41897470245773866,1
90,0.14106132659367923,1
724,-0.24019371966125827,5
381,0.6129684560749946,3
351,0.3020174171139894,4
702,-0.28267506212421045,2
358,0.5516448157354277,4
364,0.5194685672971165,5
767,-0.5864790587852079,0
379,0.4504107411603205,1
723,-0.5178221992920725,1
609,-0.5526365453875923,2
444,-0.535852665196893,3
475,-0.6612246545841282,0
122,0.6104200606851162,1
303,0.426794692525864,2
459,-0.23923127267140518,0
552,-0.5845153700717293,2
582,-0.3063205106373712,2
265,0.11703937715413756,0
82,0.4925425001428042,3
674,-0.605864786746929,0
251,0.43517599605614105,2
181,0.7085432574907219,4
735,-0.5321439256884406,3
474,-0.33763852846709846,5
280,0.36118414888184713,1
514,-0.2812667058434755,0
86,0.26352270160675606,0
690,-0.5566147111098572,5
486,-0.3566494216346051,4
373,0.493793017288948,2
108,0.44072230331320983,4
404,0.3036970341113,4
680,-0.5642482997517173,1
461,-0.39824779788496345,4
309,0.3210327793666423,0
745,-0.36852787469457005,5
276,0.45304555819637,5
688,-0.5623253450314231,0
642,-0.20624385729992056,2
22,0.48060747892807176,0
715,-0.30435654456828254,5
708,-0.5405192530804489,3
98,0.2812667058434755,0
715,-0.6387034706692066,0
389,0.5780059736472016,3
142,0.5121123878070039,0
694,-0.5679867789982171,5
220,0.7430061207419791,3
71,0.4159149926331915,2
454,-0.3868950931233829,5
47,0.4073570028922822,0
505,-0.758805963548956,1
734,-0.28018385674464685,2
104,0.5761704899395363,1
526,-0.4238728296293535,0
414,0.15310110816860623,0
299,0.30435654456828254,5
642,-0.28449189471931385,4
299,0.5376569925655514,1
700,-0.8710103845995699,3
691,-0.4387111784390079,5
544,-0.6062714936227469,2
113,0.7561920365082667,4
767,-0.8354920327836105,1
68,0.2323368062607585,0
637,-0.3720218725902645,2
672,-0.5630965819174137,4
62,0.5646291903050579,4
206,0.09094731976746881,0
166,0.45193982691605317,4
138,0.2791878601722497,5
77,0.2540378143234267,2
720,-0.48519370637269316,2
34,0.5213376039173866,5
412,0.2595787102884498,2
142,0.45554778417531266,5
305,0.623191827761611,1
1,0.5053459262549057,2
133,0.4849195308137574,2
154,0.4370919527194113,2
447,-0.7618985716361746,4
201,0.5833113825517287,4
192,0.5989814311410213,4
567,-0.4246813126372331,2
285,0.42392805951833523,0
50,0.5748207772833789,1
603,-0.7876203767805474,3
671,-0.526847161017882,3
153,0.7224752406687482,3
51,0.6056167672321608,5
735,-0.22752296015182227,4
569,-0.38500751566407354,4
697,-0.5508623934300543,5
662,-0.5059426342706468,0
645,-0.5789035040706046,3
183,0.6913656509946411,2
79,0.607824653712292,1
289,0.5158241332481763,4
728,-0.49845173061933234,3
242,0.5145076926554457,3
550,-0.8130829678188803,1
511,-0.4764024820464869,2
395,0.23300474678245472,5
529,-0.5750556976100657,3
541,-0.273851995927816,5
320,0.49316310539578156,4
803,-0.31074921633895164,0
232,0.05345622914165757,1
322,0.2647721948900029,5
233,0.7214070140834616,5
259,0.4960043853531355,2
273,0.7160820680744054,1
183,0.32104503653745614,4
164,0.37616163702600713,5
661,-0.37519648971345554,3
644,-0.5127971091093021,2
106,0.3681612940600143,3
721,-0.34803849221565,4
289,0.6239132832395152,5
346,0.4832699657127029,4
771,-0.553330193511632,0
355,0.5668777680202159,3
377,0.9140416343457027,4
488,-0.6842367414878124,4
323,0.40605762509697596,4
732,-0.17228587401795797,0
772,-0.2621636615429984,5
320,0.5728653079677222,1
780,-0.5242516649203391,0
594,-0.6837317313366799,3
633,-0.39386512073372987,3
569,-0.5081701912366829,2
648,-0.42428403708632395,5
704,-0.5500011524902347,4
204,0.5603970605077153,4
772,-0.6642162800224741,0
562,-0.5174627135898453,2
750,-0.20687888112502134,5
469,-0.7121302910289776,2
661,-0.3852175643982552,4
626,-0.345064788758758,5
253,0.5503634911480254,3
26,0.6695441075083007,4
508,-0.46631778178213024,5
196,0.16421469560052185,0
160,0.30461603223414324,3
508,-0.5577666100562841,1
256,0.5630965819174137,4
397,0.5231168761122875,1
219,0.42745381272382693,1
753,-0.23217084270174665,5
139,0.44590242088982995,2
769,-0.05607092139532817,2
758,-0.4697620137717785,4
292,0.4928832099961956,4
577,-0.5735291631963791,0
604,-0.4479721549936006,3
43,0.685315283130099,2
236,0.5661145409911046,0
93,0.7459826308094087,3
608,-0.5063474538672426,5
766,-0.31508416393500815,2
328,0.5103530392956804,2
604,-0.9312252677958398,4
518,-0.6207982468020423,2
229,0.5562852605184379,5
695,-0.4842256930697691,5
45,0.39824779788496345,4
64,0.4342995700320923,3
627,-0.17486962273837134,3
561,-0.31561757694417353,3
692,-0.705509073128074,2
617,-0.44896682306643704,1
332,0.5008591595330526,1
186,0.5187080758497845,4
667,-0.43517599605614105,2
143,0.5563459049628977,0
471,-0.7812234819923918,1
253,0.27848532049337543,2
169,0.428187891371341,0
94,0.3393517358918284,2
116,0.5869346342681168,5
0,0.4411198054884835,0
79,0.5208993914521002,0
721,-0.15794694858655023,2
138,0.4331704590550599,1
272,0.2961952382546775,4
113,0.32304171527511266,5
30,0.5268723286688862,5
528,-0.3902066147904239,4
521,-0.4776159357676427,4
420,-0.34951663422278667,0
673,-0.1782155266361339,1
94,0.14715454023045446,4
469,-0.616952869697668,4
338,0.7146280460925469,1
831,-0.41031420767488375,4
34,0.6410790335528908,4
9,0.18242822830146768,5
402,0.5132615646638224,2
791,-0.5175138307560796,1
410,0.3790254073816323,2
491,-0.4622902879310343,0
703,-0.4425552156072044,4
76,0.8098345788657499,1
743,-0.6097423803391291,0
200,0.3643353984139178,0
460,-0.3455304931165215,0
398,0.4679961615936924,3
656,-0.21076033666018132,4
366,0.3690463055533603,3
